//路径录制时间: 2022-10-6-19-32, 所在地图: 嚎风峡湾//
2614.52,-3971.31,357.24
2607.2,-3963.44,352.7
2600.65,-3954.85,348.2
2595.77,-3945.18,343.86
2592.47,-3934.81,339.75
2591.49,-3923.75,336.07
2597.59,-3915.51,339.46
2611.49,-3904.2,352.66
2623.26,-3895.08,367.55
2632.92,-3889.07,367.72
2651.01,-3877.99,371.13
2659.9,-3871.65,369.09
2675.64,-3858.81,363.53
2682.81,-3851.93,358.57
2694.87,-3840.58,345.52
2705.9,-3830.15,330.99
2717.73,-3819.5,315.51
2731.48,-3808.12,304.47
2746.01,-3796.29,294.85
2753.28,-3789.65,289.69
2766.75,-3776.02,280.94
2773.51,-3767.45,276.83
2783.98,-3747.74,269.95
2783.72,-3736.86,267.82
2780.37,-3725.75,266.09
2775.67,-3715.21,264.51
2768.7,-3705.04,262.79
2759.08,-3697.48,261.49
2746.49,-3693.41,261.4
2734.83,-3693.75,262.29
2712.65,-3694.77,264.06
2688.81,-3695.82,266.47
2665.47,-3696.72,268.02
2651.46,-3697.16,268.96
2626.84,-3696.73,278.51
2599.7,-3695.18,290.6
2578.08,-3693.6,291.6
2567.01,-3692.61,291.56
2551.38,-3701.88,301.13
2533.14,-3715.11,309.83
2516.25,-3727.37,324.65
2496.87,-3741.24,326.58
2481.4,-3751.61,323.72
2470.2,-3758.12,318.79
2461.28,-3763.68,316.09
2451.62,-3768.18,311.13
2442.17,-3766.27,304.67
2429.06,-3761.79,297.07
2420.79,-3757.57,292.1
2404.52,-3748.66,282.12
2394.21,-3746.64,275.81
2385.24,-3746.18,270.32
2374.84,-3748.13,264.09
2364.68,-3749.53,259.92
2346.11,-3755.03,250.29
2327.54,-3759.11,242.73
2312.62,-3761.93,238.39
2292.07,-3764.12,234.31
2269.15,-3766.37,230.13
2252.47,-3768.01,227.08
2240.92,-3771.4,225.02
2220.72,-3779.41,224.05
2210.48,-3782.48,226.91
2200.38,-3785.05,225.57
2188.3,-3785.21,223.3
2176.46,-3783.82,220.42
2165.4,-3782.36,217.51
2154.77,-3786.87,215.67
2133.63,-3796.34,212.08
2122.75,-3800.09,210.15
2112.11,-3802.67,208.28
2103.79,-3794.01,205.82
2088.57,-3776.89,201.04
2083.29,-3765.93,198.02
2083.76,-3756.77,202.9
2083.59,-3745.99,202.47
2082.08,-3723.15,197.56
2080.5,-3700.31,192.71
2079.22,-3680.8,188.87
2081.29,-3669.53,186.73
2084.75,-3654.98,183.85
2090.41,-3645.1,181.42
2098.44,-3636.91,179.11
2107.04,-3629.33,176.83
2124.91,-3614.92,172.22
2142.34,-3600.74,169.2
2148.18,-3594.89,177.48
2154.92,-3586.87,178.35
2161.39,-3578.42,178.56
2166.9,-3568.44,176.16
2172.67,-3552.22,172.75
2169.87,-3542.17,171.06
2157.41,-3522.6,168
2150.61,-3513.18,166.63
2137.44,-3496.85,164.17
2124.08,-3480.72,162.16
2117.7,-3471.68,161.14
2105.72,-3454.46,159.23
2100.14,-3443.61,158.07
2097.23,-3433.53,157.3
2092.31,-3413.69,155.98
2087.44,-3393.22,154.6
2083.15,-3372.02,157.52
2079.09,-3351.97,156.09
2074.64,-3329.67,154.5
2069.87,-3305.62,152.78
2065.45,-3283.32,151.19
2064.45,-3268.17,150.65
2062.82,-3243.58,155.34
2061.54,-3224.28,161.94
2060.15,-3203.27,161.18
2058.45,-3177.62,160.26
2069.64,-3171.42,158.83
2080.95,-3166.22,158.48
2090.59,-3161.04,165.62
2110.72,-3149.25,163.74
2126.67,-3143.44,162.44
2142.45,-3130.42,161.33
2152.4,-3125.7,160.21
2165.03,-3123.75,158.77
2173.63,-3116.03,157.07
2190.21,-3099.87,153.61
2206.78,-3083.7,150.15
2223.35,-3067.54,146.69
2231.02,-3058.85,145.1
2245.7,-3041.55,150.07
2253.13,-3034.26,148.48
2258.51,-3022.2,147.25
2260.28,-3010.62,146.79
2270.26,-3003.89,145.51
2290.14,-3002.26,150.45
2302.32,-3001.36,148.93
2312.68,-3002.65,147.67
2324.43,-3005.98,146.37
2334.29,-3009.57,145.49
2346.55,-3015.72,149.95
2366.08,-3027.49,148.96
2377.05,-3031.47,149.08
2388.66,-3032.65,148.8
2403.28,-3032.78,148.2
2415.43,-3034.28,147.16
2427.05,-3037.24,151.7
2438.45,-3041.7,151.09
2447.88,-3046.37,150.63
2457.8,-3052.51,150.15
2467.71,-3058.68,149.87
2477.09,-3064.54,149.88
2490.92,-3079.68,149.96
2504.28,-3094.35,150.04
2516.06,-3096.56,147.2
2526.73,-3098.55,144.64
2539.2,-3100.25,141.81
2549.71,-3106.07,141.32
2564.56,-3122.54,147.58
2577.67,-3137.18,151.46
2586.91,-3146.1,152.25
2602.76,-3153.81,158.61
2614.03,-3156.5,159.44
2625.67,-3156.39,158.52
2637.24,-3156.59,157
2652.36,-3156.39,161.73
2663.77,-3154.14,160.43
2672.8,-3148.41,158.03
2681.56,-3141.24,155.09
2694.36,-3123.89,149.46
2711.93,-3111.56,143.86
2723.26,-3100.73,139.72
2730.41,-3092.06,136.73
2744.6,-3078.22,131.55
2757.61,-3065.61,126.82
2766.18,-3069.72,130.13
2778.96,-3084.68,129.49
2784.59,-3094.19,132.94
2795.76,-3113.99,134.99
2801.52,-3124.76,136.31
2807.04,-3136.09,140.84
2810.68,-3147.03,143.73
2813.84,-3159.2,148.18
2816.55,-3170.42,150.6
2814.91,-3182.56,155.91
2811.42,-3194.04,157.73
2806.03,-3202.95,159.27
2797.54,-3209.62,163.59
2786.39,-3214.55,164.83
2776.31,-3217.4,165.78
2764.08,-3218.27,166.76
2751.92,-3216.77,167.27
2729.28,-3213.81,168.19
2708.44,-3211.08,169.03
2697.98,-3209.71,169.45
2686.06,-3206.87,169.69
2675.56,-3200.63,169.03
2667.92,-3191.26,167.58
2662.94,-3180.81,165.87
2658.97,-3170.02,163.73
2655.99,-3158.37,161.22
2651.51,-3138.85,156.93
2647.9,-3118.11,149.69
2642.66,-3096.97,142.95
2638.18,-3077.91,136.94
2634.33,-3058.66,131.11
2631.15,-3039.19,125.6
2628.76,-3019.59,120.16
2628.26,-3008.26,117.31
2629.79,-2986.97,113.72
2631.52,-2963.94,109.9
2631.85,-2953.54,108.33
2631.62,-2932.66,105.49
2630.73,-2921.05,104.18
2628.87,-2910.36,102.64
2619.1,-2890.1,96.26
2608.83,-2869.74,91.01
2595.09,-2851.31,86.59
2586.9,-2840.09,84.03
2581.44,-2830.17,81.47
2572.64,-2811.94,77.52
2565.99,-2795.93,65.57
2560.21,-2786.56,61.88
2549.82,-2785.58,60.29
2529,-2787.45,57.67
2518.12,-2786.67,62.65
2495.31,-2785.13,57.62
2473.78,-2785.02,51.98
2462.05,-2785.46,48.44
2450.49,-2786.42,44.38
2440.62,-2787.96,41.06
2421.22,-2794,35.5
2400.39,-2799.84,30.36
2382.66,-2804.24,26.28
2372.14,-2797.32,23.35
2363.57,-2789.69,21.06
2348.29,-2775.49,18.14
2332.6,-2761.41,17.64
2316.94,-2747.37,17.5
2309.17,-2740.26,17.5
2301.76,-2732.78,17.79
2287.1,-2716.08,18.43
2274.18,-2700.19,18.93
2263.84,-2687.48,19.33
2258.44,-2678.41,23.58
2252.11,-2666.57,26.66
2246.84,-2652.56,33
2241.13,-2632.86,32.69
2235.44,-2613.23,32.11
2229.74,-2593.56,31.54
2223.53,-2572.46,33.66
2218.47,-2555.69,32.46
2214.25,-2544.84,31.37
2208.37,-2535.61,31.82
2198.31,-2535.5,38.66
2189.08,-2541.96,39.76
2182.06,-2549.06,43.97
2175.88,-2558.92,43.86
2171.1,-2568.24,43.57
2157.9,-2584.65,43.05
2149.26,-2595.67,41.96
2142.98,-2605.46,40.75
2132.77,-2624.94,37.45
2123.5,-2642.93,34.31
2114.23,-2660.92,31.18
2108.81,-2671.14,29.41
2102.23,-2680.7,27.9
2095.36,-2689.32,23.97
2087.15,-2696.46,21.54
2078.98,-2704.64,19.81
2065.14,-2719.56,17.51
2053.43,-2732.54,15.93
2046.59,-2742.02,15.6
2041.6,-2752.58,15.53
2038.55,-2763.87,15.47
2036.85,-2775.45,15.42
2036.76,-2786.14,20.03
2037.2,-2802.58,32.62
2037.24,-2813.22,37.49
2036.12,-2822.3,43.63
2033.23,-2831.93,50.58
2026.69,-2845.15,60.11
2018.75,-2858.05,74.73
2010.31,-2873.01,90.43
2001.74,-2888.14,105.89
1994.54,-2900.7,120.38
1991.38,-2908.34,128.65
1989.85,-2916.47,136.93
1988.97,-2924.69,145.2
1988.71,-2932.96,153.48
1989.02,-2943.96,162.53
1990.15,-2953.92,163.27
1991.43,-2963.77,173.2
1990.45,-2983.76,171.18
1986.87,-2994.65,169.21
1975.44,-2993.95,167.26
1963.93,-2993.12,165.47
1952.45,-2994.84,164.09
1941.31,-2998.2,162.99
1930.63,-3002.88,161.95
1910.49,-3014.69,160.36
1898.47,-3021.89,159.43
1890.88,-3030.75,158.91
1886.03,-3041.37,158.53
1879.68,-3061.45,158.1
1872.79,-3083.81,157.45
1868.73,-3094.78,157.41
1859.29,-3116.2,157.63
1851.89,-3130.97,160.35
1845.9,-3141.02,160.56
1836.78,-3156.02,160.85
1832.01,-3166.69,161.01
1828.72,-3177.92,160.89
1827.54,-3188.96,160.59
1826.29,-3209.98,159.94
1826.55,-3220.49,159.39
1828.17,-3243.6,161.47
1828.49,-3253.32,164.27
1828.76,-3276.48,166.39
1828.91,-3288.75,165.8
1828.36,-3301.01,165.28
1825.23,-3314.05,164.13
1818.46,-3337,162.39
1811.92,-3358.2,160.95
1803.66,-3378.83,160.66
1795.75,-3399.57,162.11
1792.34,-3409.5,162.91
1784.84,-3432.82,164.86
1778.06,-3453.93,166.62
1775.02,-3464.01,167.38
1773.13,-3477.89,167.5
1773.34,-3490.19,167.39
1775.99,-3500.35,167.33
1777.68,-3511.68,167.41
1774.67,-3523.58,168.04
1768.95,-3544.75,171.22
1766.06,-3556.74,171.74
1764.47,-3567.15,171.9
1764.05,-3579.36,172.12
1766.3,-3591.4,172.2
1769.72,-3601.36,172.17
1775.24,-3612.33,172.12
1780.15,-3623.59,172.17
1787.86,-3645.06,171.94
1791.71,-3656.72,171.74
1793.63,-3667.07,171.45
1796.02,-3679.12,171.14
1800.86,-3699.02,170.73
1806.54,-3722.32,170.24
1810.64,-3740.59,169.87
1810.47,-3752.22,170.12
1808.84,-3763.19,170.9
1807.67,-3774.24,170.76
1804.96,-3793.71,174.98
1802.73,-3805.17,175.63
1799.18,-3817.53,176.21
1791.39,-3838.96,177.1
1788.31,-3850.22,177.74
1785.93,-3861.69,178.45
1784.78,-3873.29,178.97
1786.44,-3885.92,179.22
1791.44,-3895.18,179.48
1796.31,-3903,184.16
1805.97,-3906.32,188.38
1816.78,-3906.07,192.68
1832.96,-3907.55,194.79
1844.96,-3909.66,196.37
1864.9,-3915.84,199.19
1874.86,-3918.96,200.6
1893.52,-3926.71,203.93
1912.12,-3934.6,207.31
1931.23,-3942.7,210.88
1950.31,-3950.8,214.69
1959.85,-3954.84,216.59
1961.43,-3963.99,223.46
1955.89,-3982.75,234.65
1949.21,-4000.6,247.4
1946.06,-4012.36,251.18
1944.39,-4023.43,257.27
1942.66,-4044.22,254.38
1940.97,-4065.02,251.45
1938.95,-4074.86,248.81
1930.07,-4083.42,246.15
1917.37,-4089.5,245.06
1905.01,-4095.89,244.34
1893.41,-4103.76,244
1889.04,-4117.01,249.57
1883.02,-4135.25,257.98
1879.38,-4146.28,266.59
1880.75,-4157.85,270.97
1882.88,-4169.88,279.35
1885.3,-4192.82,275.44
1887.72,-4214.93,270.33
1890.88,-4229.35,266.89
1900.99,-4251.1,259.2
1910.06,-4270.81,252.24
1910.49,-4280.92,248.53
1902.24,-4286.71,245.61
1893.77,-4292.28,242.75
1884.37,-4296.41,240.46
1865,-4303.61,236.26
1845.09,-4309.46,232.77
1835.12,-4312.38,231.02
1814.77,-4316.77,227.79
1794.42,-4321.13,224.57
1774.06,-4325.5,221.35
1763.93,-4327.92,219.77
1753.86,-4330.7,218.22
1742.52,-4334.7,215.9
1721.62,-4343.03,209.45
1703.11,-4350.85,203.11
1695.31,-4357.82,199.97
1694.95,-4368.12,198.39
1697.13,-4378.38,197.41
1703.45,-4398.41,196.22
1706.94,-4410.15,195.18
1711.64,-4431.7,192.36
1715.89,-4451.54,189.6
1718.96,-4461.99,188.16
1726.94,-4470.48,187.13
1741.56,-4485.61,186.22
1755.85,-4501.08,186.18
1768.95,-4515.27,186.14
1779.45,-4514.55,186.58
1800.03,-4509.98,187.97
1823.09,-4506.82,190.1
1834.7,-4506.16,191.18
1846.44,-4512.43,192.66
1850.47,-4522.13,194.66
1847.34,-4532.7,196.59
1839.71,-4554.69,194.1
1832.31,-4574.27,191.88
1826.38,-4596.22,189.87
1821.36,-4606.56,188.69
1801.04,-4616.6,185.97
1789.67,-4621.08,184.52
1779.94,-4624.35,183.77
1757.86,-4630.97,184.65
1748.88,-4636.23,183.1
1730.54,-4648.83,185.02
1722.91,-4655.66,182.5
1707.74,-4672.02,178
1693.76,-4686.51,174.08
1678.49,-4700.58,170.74
1669.42,-4707.76,169
1658.31,-4708.23,167.16
1649.39,-4702.1,165.11
1644.55,-4692.53,164.83
1639.52,-4682.38,165.67
1631.09,-4674.27,166.76
1624.36,-4664.91,167.96
1612.99,-4644.56,170.12
1607.81,-4634.76,170.83
1598.56,-4615.84,171.41
1588.53,-4595.35,172.02
1579.28,-4576.43,172.59
1569,-4555.41,173.23
1558.72,-4534.39,173.86
1548.44,-4513.37,174.46
1538.16,-4492.35,173.04
1528.68,-4472.96,171.71
1519.43,-4454.05,170.4
1510.46,-4435.71,169.13
1503.91,-4424.74,168.08
1489.12,-4406.69,165.92
1474.86,-4389.02,163.92
1467.43,-4380,162.9
1456.38,-4376.84,162.97
1442.47,-4374.94,163.35
1430.85,-4375.52,163.66
1420.89,-4381.47,163.88
1407.43,-4396.82,164.95
1396.64,-4410.71,165.91
1391.95,-4419.98,167.09
1388.74,-4429.86,168.55
1387.9,-4440.28,169.86
1389.04,-4450.65,171.06
1391.91,-4460.65,172.26
1397.69,-4471.38,173.69
1405.65,-4479.8,175.01
1416.23,-4481.08,175.83
1433.81,-4470.67,177.62
1451.19,-4460.03,179.4
1468.54,-4449.24,181.23
1485.76,-4438.38,183.12
1502.15,-4426.78,187.11
1518.61,-4414.54,191.9
1535.51,-4401.45,199.8
1543.59,-4395.13,202.21
1558.09,-4381.33,207.93
1571.47,-4368.58,216.43
1586.19,-4354.56,225.06
1594.36,-4346.63,227.76
1585.54,-4337.39,228.5
1578.61,-4328.19,226.48
1565.91,-4309.15,221.71
1557.45,-4301.67,219.39
1538.03,-4289.23,215.23
1518.7,-4276.74,211.11
1505.21,-4267.85,208.24
1490.06,-4254.63,202.1
1476.1,-4241.96,192.71
1460.92,-4228.18,181.41
1445.98,-4214.29,169.96
1443.74,-4204.33,164.65
1445.05,-4193.5,160.49
1445.57,-4182.39,156.94
1444.8,-4162.08,151.45
1442.99,-4139.53,145.47
1442.2,-4121.69,139.82
1436.25,-4110.03,138.15
1427.07,-4089.16,137.3
1421.62,-4080.16,136.89
1415.01,-4069.81,137.1
1399.96,-4050.31,136.94
1389.83,-4037.43,136.84
1389.55,-4026.29,135.88
1393.14,-4015.21,134.45
1399.45,-3995.16,133.85
1405.76,-3974.47,136.6
1410.78,-3963.92,136.64
1419.7,-3947.47,136.9
1427.37,-3940.47,136.46
1434.31,-3931.05,136.2
1442.02,-3922.31,135.97
1451.94,-3918.89,135.88
1472.96,-3912.26,139.06
1492.86,-3905.98,142.22
1502.58,-3902.12,142.17
1509.06,-3893.89,142.4
1510.96,-3883.59,142.41
1493.82,-3871.34,142.14
1476.35,-3859.57,142.32
1464.7,-3851.7,142.54
1457.2,-3844.34,142.85
1448.8,-3835.39,143.26
1435.44,-3819.85,144.13
1422.02,-3804.48,145.38
1406.66,-3789.34,147.27
1392.4,-3774.74,149.02
1378.29,-3759.98,150.7
1370.69,-3751.12,151.35
1358.88,-3734.4,151.13
1347.48,-3717.41,150.24
1336.32,-3700.25,150.14
1324.91,-3682.55,150.65
1319.55,-3673.45,150.99
1309.31,-3653.78,151.93
1300.17,-3635.44,152.92
1294.86,-3626.36,154.75
1286.78,-3616.21,158.15
1269.94,-3599.29,162.93
1255,-3584.56,164.82
1247.53,-3577.19,165.76
1238.43,-3572.16,166.64
1228.84,-3565.69,167.74
1212.49,-3552.89,175.41
1203.74,-3543.55,179.04
1188.95,-3527.81,180.1
1174.57,-3512.72,184.21
1160.05,-3497.48,185.16
1152.46,-3490.2,185.68
1144.38,-3483.47,186.16
1135.31,-3479.1,188.93
1123.73,-3475.67,189.73
1111.62,-3473.65,190.23
1097.08,-3472.16,190.8
1084.26,-3471.5,194.03
1063.22,-3472.38,194.66
1040.43,-3473.35,195.34
1030.05,-3474.87,195.24
1016.51,-3480.67,197.87
1007.13,-3485.68,199.55
997.69,-3492.55,198.33
988.47,-3501.38,196.94
982.78,-3510.15,196.07
976.97,-3521.62,195.23
969.07,-3540.44,194.01
960.81,-3559.79,192.88
951.98,-3580.17,191.79
943.61,-3599.47,190.76
935.23,-3618.81,189.73
925.77,-3640.2,188.7
918.85,-3655.67,196.79
909.64,-3649.3,193.38
900.68,-3642.49,190.09
883.27,-3628.22,183.56
871.37,-3617.99,178.94
857.34,-3603.48,172.93
851.39,-3593.42,169.33
842.38,-3574.29,160.97
838.18,-3564.14,155.42
835.92,-3554.08,149.96
835.13,-3543.82,144.35
833.73,-3523.62,132.56
832.3,-3503.51,120.72
831.05,-3483.38,108.83
830,-3463.08,97.26
829.52,-3442.19,86.77
829.39,-3422.16,77.12
829.28,-3401.64,67.05
829.97,-3390.52,61.97
831.53,-3380.79,58.29
834.77,-3369.28,55.34
838.37,-3357.83,52.7
845.53,-3338.93,49.62
852.59,-3320.5,46.82
853.39,-3309.19,44.43
851.84,-3288.34,41.94
850.03,-3265.11,39.45
848.49,-3242.38,38.76
847.99,-3222.88,38.31
848.51,-3210.62,37.48
850.83,-3200.4,36.93
855.93,-3189.24,36.66
861.92,-3179.2,36.99
873.4,-3161.58,38.27
886.26,-3142.02,39.98
897.59,-3125.08,45.76
903.72,-3114.54,47.2
913.38,-3096.67,49.79
919.28,-3086.66,51.12
919.54,-3075.36,52.33
913.07,-3065.7,53.37
904.56,-3057.79,54.15
892.69,-3050.26,54.81
875.94,-3042,55.55
864.71,-3038.51,55.88
853.32,-3036.13,55.67
836.64,-3033.46,54.26
813.04,-3030.65,50.96
790.01,-3027.83,47.88
767.03,-3025.01,44.42
744.05,-3022.18,40.96
729.62,-3020.44,39.39
719.09,-3020.24,38.74
704.19,-3023.01,37.49
692.63,-3026.87,36.47
683.4,-3034.73,35.67
678.1,-3043.73,35.28
673.49,-3053.22,35.3
664.3,-3070.38,42.27
656.58,-3084.79,45.53
657.17,-3092.54,52.17
658.72,-3102.19,56.81
662.32,-3113.12,57.62
669.75,-3134.23,63.78
671.55,-3145.65,65.18
670.77,-3158.2,69.41
667.54,-3168.75,71.1
659.97,-3180.74,73.62
648.55,-3198.4,72.43
642.99,-3207.97,71.39
633.31,-3225.87,69.11
623.63,-3243.78,66.82
613.96,-3261.69,64.54
603.73,-3280.61,62.13
594.24,-3298.56,59.37
584.47,-3317.52,57.93
574.93,-3336.03,54.71
565.49,-3332.63,50.94
557.69,-3313.14,50.53
551.87,-3303.13,51.95
545.7,-3293.29,53.45
537.32,-3285.39,55.06
527.45,-3279.29,56.41
516,-3277.5,57.58
504.42,-3278.23,58.76
483.78,-3281.74,61.14
460.77,-3285.6,63.64
446.93,-3287.46,64.82
435.28,-3287.43,65.2
419.01,-3286.6,63.61
407.56,-3287.03,61.18
396.98,-3288.07,56.45
387.02,-3289.56,50.48
376.61,-3292.79,44.87
364.05,-3297.19,38.81
345,-3302.49,31.54
333.97,-3304.49,28.37
313.32,-3306.03,24.52
294.88,-3307.5,21.44
283.45,-3309.85,20.72
266.98,-3315.89,20.09
256.98,-3321.85,19.73
240.04,-3333.35,19.16
230.56,-3340.2,18.92
218.98,-3349.19,18.7
204.21,-3363.37,18.39
191.65,-3375.63,18.13
182.07,-3382.27,18.07
172.12,-3389.77,18.06
160.41,-3399.8,21.73
151.8,-3403.92,28.2
133.32,-3412.69,27.14
122.75,-3417.69,26.55
106.71,-3424,41.38
87.8,-3431.39,48.65
75.72,-3437.19,57.15
65.33,-3439.43,59.1
54.16,-3442.36,57.31
34.89,-3448.05,53.32
23.68,-3450.71,51.42
3.34,-3451.56,49.16
-12.94,-3451.88,47.45
-22.98,-3454.57,46.73
-31.66,-3460.19,46.15
-36.64,-3469.4,45.64
-39.48,-3479.53,45.31
-40.61,-3491.72,45.07
-40.03,-3502.22,45.04
-36.36,-3512.07,45.17
-27.56,-3531.21,45.4
-19.11,-3549.38,45.58
-11.16,-3566.47,45.74
-2,-3591.88,45.87
6.04,-3615.66,44.75
14.62,-3639.2,42.21
23.89,-3664.37,39.27
33.1,-3689.62,36.38
41.97,-3714.61,33.95
49.94,-3739.86,32.65
57.38,-3764.56,32.11
64.21,-3788.78,32.21
70.22,-3810.79,32.52
75.01,-3830.7,33.64
81.38,-3855.61,34.48
87.76,-3880.54,35.31
93.14,-3901.53,36.01
98.79,-3923.6,36.76
104.51,-3946.02,40.19
109.67,-3966.85,46.58
112.04,-3975.63,51.27
119.79,-3993.55,59.17
127.51,-4010.88,68.33
135.32,-4027.99,77.81
143.52,-4045.79,89.12
149.75,-4059.34,104.04
155.51,-4071.98,119.73
161.57,-4085.59,134.62
165.41,-4094.3,152.33
167.01,-4098.09,173.45
171.02,-4108.12,191.83
176.54,-4121.93,206.71
180.27,-4129.78,215.4
187.36,-4143.33,231.86
193.7,-4154.98,248.44
200.42,-4167.8,262.95
195.96,-4178.28,265.32
190.79,-4187.37,266.38
182.2,-4206.54,267.9
176.67,-4216.84,268.28
168.65,-4231.12,268.64
160.91,-4239.87,268.79
145.83,-4254.58,269.09
138.46,-4263.65,269.46
134.7,-4274.64,270.21
133.68,-4286.26,271.01
134.37,-4297.84,271.33
138.24,-4308.76,269.66
143.49,-4319.06,267.71
149,-4329.15,265.67
156.58,-4337.77,263.66
170.71,-4349.77,261.01
177.06,-4358.14,260.42
180.96,-4367.9,260.57
182.75,-4378.23,260.98
182.87,-4399.29,261.55
180.62,-4420.23,261.93
178.02,-4441.09,262.73
175.13,-4463.14,263.86
173.92,-4474.76,264.48
173.44,-4487.61,265.16
173.52,-4498.13,265.66
174.25,-4508.65,266.14
176.86,-4520.6,266.7
182.16,-4540.36,267.63
182.98,-4550.76,268.53
179.3,-4571.28,271.56
172.02,-4578.45,272.94
162.98,-4583.43,274.7
144.82,-4588.22,282.8
135.92,-4592.1,288.76
126.09,-4598.37,288.51
110.91,-4609.69,294.97
94.23,-4622.51,294.72
88.2,-4631.7,294.32
80.03,-4651.14,293.67
75.51,-4661.9,293.32
72.34,-4673.15,293.31
71.01,-4684.77,293.58
69.57,-4699.37,297.98
69.03,-4719.81,299.1
68.61,-4731.51,299.86
64.78,-4742.34,301.15
55.42,-4751.83,302.85
48.37,-4759.53,304.21
41.61,-4767.49,305.63
34.61,-4776.7,307.4
28.69,-4786.65,309.04
23.49,-4797.09,309.89
15.16,-4815.8,309.74
11.06,-4827.35,312.64
6.01,-4844.16,313.01
1.78,-4855,314.21
-6.46,-4873.44,317.72
-14.25,-4890.14,320.9
-27.14,-4912.32,322.6
-39.06,-4933.18,322.24
-48.63,-4949.95,321.95
-56.58,-4960.7,322.34
-71.44,-4975.5,324.3
-81.37,-4985.35,325.63
-97.53,-5005.35,326.83
-112.09,-5023.65,327.83
-126.65,-5041.95,328.83
-132.57,-5052.02,329.33
-138.13,-5062.31,329.83
-142.85,-5073,330.38
-146.48,-5084.07,333.71
-149.88,-5096.47,334.36
-151.86,-5109.17,335.01
-152.55,-5122,335.61
-149.83,-5132.7,336.21
-144.06,-5145.43,337.12
-135.9,-5156.8,338.11
-126.29,-5167,338.64
-113.11,-5171.23,338.12
-100.87,-5170.71,337.22
-88.94,-5168.22,336.21
-79.57,-5160.45,335.17
-69.94,-5147.27,333.93
-59.01,-5130,332.59
-50.12,-5111.59,334.85
-40.46,-5091.99,338.02
-30.52,-5073.42,337.42
-20.87,-5054.77,335.92
-15.05,-5046.13,334.69
0.13,-5030.99,331.53
15.88,-5014.03,328.12
23.62,-5005.4,326.64
32.92,-4998.42,326.06
43.38,-4993.2,326.17
56.3,-4987.61,326.52
66.5,-4985.49,326.85
77.01,-4984.09,331.11
93.11,-4981.23,331.29
102.8,-4981.96,334.83
115.04,-4983.01,335.16
127.14,-4985.06,334.71
147.49,-4990.07,332.55
160.97,-4993.27,330.31
174.47,-4995.77,327.36
185.76,-4997.15,324.61
206.03,-4998.06,319.06
226.35,-4998.88,313.46
248.9,-4999.78,307.24
271.45,-5000.68,301.02
293.96,-5000.82,294.65
307.37,-4998.99,290.88
